home_team_errors,note,home_team_hits,game_id,away_team_hits,away_team_runs,home_team_runs,away_team_errors
2,Two out when winning run scored.,10,2014/08/27/gid_2014_08_27_colmlb_sfnmlb_1/,5,2,4,1
0,,6,2014/08/27/gid_2014_08_27_lanmlb_arimlb_1/,8,3,1,1
0,,8,2014/08/27/gid_2014_08_27_miamlb_anamlb_1/,7,1,6,2
0,Two out when winning run scored.,11,2014/08/27/gid_2014_08_27_milmlb_sdnmlb_1/,6,2,3,2
0,,9,2014/08/27/gid_2014_08_27_minmlb_kcamlb_1/,5,1,6,1
0,,8,2014/08/27/gid_2014_08_27_nyamlb_detmlb_1/,14,8,4,1
0,,9,2014/08/27/gid_2014_08_27_oakmlb_houmlb_1/,10,5,4,1
1,,10,2014/08/27/gid_2014_08_27_slnmlb_pitmlb_1/,7,1,3,1
2,,2,2014/08/27/gid_2014_08_27_tbamlb_balmlb_1/,9,3,1,1
1,,7,2014/08/27/gid_2014_08_27_texmlb_seamlb_1/,11,12,4,0
0,,15,2014/08/27/gid_2014_08_27_wasmlb_phimlb_1/,9,4,8,1
1,,4,2014/08/28/gid_2014_08_28_atlmlb_nynmlb_1/,13,6,1,0
0,,11,2014/08/28/gid_2014_08_28_chnmlb_cinmlb_1/,5,2,7,2
0,,6,2014/08/28/gid_2014_08_28_clemlb_chamlb_1/,9,3,2,2
0,,8,2014/08/28/gid_2014_08_28_colmlb_sfnmlb_1/,4,1,4,0
1,,12,2014/08/28/gid_2014_08_28_minmlb_kcamlb_1/,14,11,5,1
1,Two out when winning run scored.,6,2014/08/28/gid_2014_08_28_nyamlb_detmlb_1/,5,2,3,0
1,One out when winning run scored.,9,2014/08/28/gid_2014_08_28_oakmlb_anamlb_1/,7,3,4,1
0,,11,2014/08/28/gid_2014_08_28_tbamlb_balmlb_1/,7,4,5,2
0,,7,2014/08/28/gid_2014_08_28_texmlb_houmlb_1/,8,2,4,0
2,,9,2014/08/29/gid_2014_08_29_bosmlb_tbamlb_1/,12,8,4,0
0,,8,2014/08/29/gid_2014_08_29_chnmlb_slnmlb_1/,9,7,2,0
2,,9,2014/08/29/gid_2014_08_29_cinmlb_pitmlb_1/,4,1,2,0
1,,9,2014/08/29/gid_2014_08_29_clemlb_kcamlb_1/,13,6,1,0
0,,3,2014/08/29/gid_2014_08_29_colmlb_arimlb_1/,6,2,5,0
2,,10,2014/08/29/gid_2014_08_29_detmlb_chamlb_1/,13,7,1,1
0,Two out when winning run scored.,8,2014/08/29/gid_2014_08_29_lanmlb_sdnmlb_1/,11,2,3,2
0,,9,2014/08/29/gid_2014_08_29_miamlb_atlmlb_1/,7,2,5,1
0,,19,2014/08/29/gid_2014_08_29_milmlb_sfnmlb_1/,5,2,13,1
0,,7,2014/08/29/gid_2014_08_29_minmlb_balmlb_1/,4,1,9,0
2,,9,2014/08/29/gid_2014_08_29_nyamlb_tormlb_1/,10,6,3,2
1,,7,2014/08/29/gid_2014_08_29_oakmlb_anamlb_1/,5,0,4,2
2,,4,2014/08/29/gid_2014_08_29_phimlb_nynmlb_1/,5,1,4,1
1,,13,2014/08/29/gid_2014_08_29_texmlb_houmlb_1/,16,13,6,1
0,,10,2014/08/29/gid_2014_08_29_wasmlb_seamlb_1/,14,8,3,0
1,,7,2014/08/30/gid_2014_08_30_bosmlb_tbamlb_1/,1,0,7,1
0,,7,2014/08/30/gid_2014_08_30_chnmlb_slnmlb_1/,7,5,1,0
1,,13,2014/08/30/gid_2014_08_30_chnmlb_slnmlb_2/,7,2,13,1
1,,4,2014/08/30/gid_2014_08_30_cinmlb_pitmlb_1/,3,2,3,0
1,,9,2014/08/30/gid_2014_08_30_clemlb_kcamlb_1/,9,3,2,1
0,,5,2014/08/30/gid_2014_08_30_colmlb_arimlb_1/,3,2,0,1
0,,10,2014/08/30/gid_2014_08_30_detmlb_chamlb_1/,8,3,6,2
0,,7,2014/08/30/gid_2014_08_30_detmlb_chamlb_2/,12,8,4,0
0,One out when winning run scored.,7,2014/08/30/gid_2014_08_30_lanmlb_sdnmlb_1/,8,1,2,0
3,,9,2014/08/30/gid_2014_08_30_miamlb_atlmlb_1/,10,4,0,0
0,,10,2014/08/30/gid_2014_08_30_milmlb_sfnmlb_1/,4,1,3,1
1,,8,2014/08/30/gid_2014_08_30_minmlb_balmlb_1/,10,2,3,0
0,,7,2014/08/30/gid_2014_08_30_nyamlb_tormlb_1/,1,0,2,0
1,,4,2014/08/30/gid_2014_08_30_oakmlb_anamlb_1/,3,0,2,1
0,,5,2014/08/30/gid_2014_08_30_phimlb_nynmlb_1/,12,7,2,0
1,,4,2014/08/30/gid_2014_08_30_texmlb_houmlb_1/,3,0,2,1
1,,8,2014/08/30/gid_2014_08_30_wasmlb_seamlb_1/,8,3,1,0
1,,3,2014/08/31/gid_2014_08_31_bosmlb_tbamlb_1/,9,3,0,0
2,,12,2014/08/31/gid_2014_08_31_chnmlb_slnmlb_1/,11,6,9,1
0,,9,2014/08/31/gid_2014_08_31_cinmlb_pitmlb_1/,7,3,2,0
2,,9,2014/08/31/gid_2014_08_31_clemlb_kcamlb_1/,9,4,3,1
0,,11,2014/08/31/gid_2014_08_31_colmlb_arimlb_1/,7,2,6,1
0,,11,2014/08/31/gid_2014_08_31_detmlb_chamlb_1/,6,2,6,5
0,,4,2014/08/31/gid_2014_08_31_lanmlb_sdnmlb_1/,12,7,1,0
0,,11,2014/08/31/gid_2014_08_31_miamlb_atlmlb_1/,6,0,1,0
0,,16,2014/08/31/gid_2014_08_31_milmlb_sfnmlb_1/,9,5,15,1
0,,18,2014/08/31/gid_2014_08_31_minmlb_balmlb_1/,15,8,12,1
1,,7,2014/08/31/gid_2014_08_31_nyamlb_tormlb_1/,11,3,4,0
0,,8,2014/08/31/gid_2014_08_31_oakmlb_anamlb_1/,6,1,8,1
2,,11,2014/08/31/gid_2014_08_31_phimlb_nynmlb_1/,12,5,6,0
0,,10,2014/08/31/gid_2014_08_31_texmlb_houmlb_1/,6,2,3,0
0,,12,2014/08/31/gid_2014_08_31_wasmlb_seamlb_1/,6,3,5,0
0,,8,2014/09/01/gid_2014_09_01_arimlb_sdnmlb_1/,6,1,3,0
0,One out when winning run scored.,9,2014/09/01/gid_2014_09_01_bosmlb_tbamlb_1/,6,3,4,0
1,,8,2014/09/01/gid_2014_09_01_detmlb_clemlb_1/,20,12,1,0
0,,11,2014/09/01/gid_2014_09_01_milmlb_chnmlb_1/,7,2,4,1
1,,6,2014/09/01/gid_2014_09_01_minmlb_balmlb_1/,7,6,4,1
1,,9,2014/09/01/gid_2014_09_01_nynmlb_miamlb_1/,9,6,9,6
1,,0,2014/09/01/gid_2014_09_01_phimlb_atlmlb_1/,7,7,0,0
1,,10,2014/09/01/gid_2014_09_01_pitmlb_slnmlb_1/,11,4,5,0
0,,11,2014/09/01/gid_2014_09_01_seamlb_oakmlb_1/,3,1,6,0
0,Two out when winning run scored.,15,2014/09/01/gid_2014_09_01_sfnmlb_colmlb_1/,14,9,10,2
2,,10,2014/09/01/gid_2014_09_01_texmlb_kcamlb_1/,5,3,4,0
0,,6,2014/09/01/gid_2014_09_01_wasmlb_lanmlb_1/,9,6,4,0
1,,15,2014/09/02/gid_2014_09_02_anamlb_houmlb_1/,6,3,8,1
1,One out when winning run scored.,10,2014/09/02/gid_2014_09_02_arimlb_sdnmlb_1/,5,1,2,0
0,,7,2014/09/02/gid_2014_09_02_bosmlb_nyamlb_1/,12,9,4,1
0,,9,2014/09/02/gid_2014_09_02_chamlb_minmlb_1/,10,6,3,2
1,,10,2014/09/02/gid_2014_09_02_cinmlb_balmlb_1/,8,4,5,0
0,,7,2014/09/02/gid_2014_09_02_detmlb_clemlb_1/,15,4,2,0
0,,10,2014/09/02/gid_2014_09_02_milmlb_chnmlb_1/,8,1,7,2
0,,11,2014/09/02/gid_2014_09_02_nynmlb_miamlb_1/,16,8,6,1
0,,3,2014/09/02/gid_2014_09_02_phimlb_atlmlb_1/,9,4,0,0
0,,7,2014/09/02/gid_2014_09_02_pitmlb_slnmlb_1/,8,4,6,0
0,,9,2014/09/02/gid_2014_09_02_seamlb_oakmlb_1/,8,6,5,0
1,,10,2014/09/02/gid_2014_09_02_sfnmlb_colmlb_1/,16,12,7,0
2,,8,2014/09/02/gid_2014_09_02_texmlb_kcamlb_1/,10,1,2,0
0,,2,2014/09/02/gid_2014_09_02_tormlb_tbamlb_1/,11,8,2,0
1,,11,2014/09/02/gid_2014_09_02_wasmlb_lanmlb_1/,3,1,4,1
1,,7,2014/09/03/gid_2014_09_03_anamlb_houmlb_1/,4,1,4,0
1,,5,2014/09/03/gid_2014_09_03_arimlb_sdnmlb_1/,8,6,1,0
0,,11,2014/09/03/gid_2014_09_03_bosmlb_nyamlb_1/,6,1,5,0
1,,19,2014/09/03/gid_2014_09_03_chamlb_minmlb_1/,9,4,11,1
1,,7,2014/09/03/gid_2014_09_03_cinmlb_balmlb_1/,4,0,6,0
1,,11,2014/09/03/gid_2014_09_03_detmlb_clemlb_1/,8,0,7,1
2,,11,2014/09/03/gid_2014_09_03_milmlb_chnmlb_1/,11,2,6,1
0,,9,2014/09/03/gid_2014_09_03_nynmlb_miamlb_1/,9,4,3,0
0,,7,2014/09/03/gid_2014_09_03_phimlb_atlmlb_1/,8,4,7,1
0,Two out when winning run scored.,5,2014/09/03/gid_2014_09_03_pitmlb_slnmlb_1/,4,0,1,0
1,,3,2014/09/03/gid_2014_09_03_seamlb_oakmlb_1/,8,2,1,0
1,,12,2014/09/03/gid_2014_09_03_sfnmlb_colmlb_1/,10,2,9,0
1,,6,2014/09/03/gid_2014_09_03_texmlb_kcamlb_1/,8,1,4,1
0,,11,2014/09/03/gid_2014_09_03_tormlb_tbamlb_1/,12,7,4,0
1,,13,2014/09/03/gid_2014_09_03_wasmlb_lanmlb_1/,12,8,5,2
1,,11,2014/09/04/gid_2014_09_04_anamlb_minmlb_1/,10,5,4,0
2,,4,2014/09/04/gid_2014_09_04_arimlb_sdnmlb_1/,13,5,1,0
1,One out when winning run scored.,7,2014/09/04/gid_2014_09_04_bosmlb_nyamlb_1/,7,4,5,0
1,,12,2014/09/04/gid_2014_09_04_cinmlb_balmlb_1/,11,7,9,0
0,,7,2014/09/04/gid_2014_09_04_detmlb_clemlb_1/,12,11,4,1
0,,10,2014/09/04/gid_2014_09_04_seamlb_texmlb_1/,11,10,2,0
0,,9,2014/09/04/gid_2014_09_04_slnmlb_milmlb_1/,12,3,2,1
0,,7,2014/09/04/gid_2014_09_04_tormlb_tbamlb_1/,5,1,0,0
2,,11,2014/09/05/gid_2014_09_05_anamlb_minmlb_1/,13,7,6,0
0,,7,2014/09/05/gid_2014_09_05_arimlb_lanmlb_1/,4,1,2,0
0,,18,2014/09/05/gid_2014_09_05_atlmlb_miamlb_1/,5,3,11,0
0,,8,2014/09/05/gid_2014_09_05_balmlb_tbamlb_1/,6,0,3,0
0,One out when winning run scored.,7,2014/09/05/gid_2014_09_05_chamlb_clemlb_1/,9,1,2,1
0,,7,2014/09/05/gid_2014_09_05_houmlb_oakmlb_1/,7,4,3,2
1,,3,2014/09/05/gid_2014_09_05_kcamlb_nyamlb_1/,3,1,0,0
1,,11,2014/09/05/gid_2014_09_05_nynmlb_cinmlb_1/,18,14,5,1
3,,14,2014/09/05/gid_2014_09_05_phimlb_wasmlb_1/,11,9,8,2
2,,7,2014/09/05/gid_2014_09_05_pitmlb_chnmlb_1/,9,5,3,2
0,,8,2014/09/05/gid_2014_09_05_sdnmlb_colmlb_1/,3,0,3,1
0,,13,2014/09/05/gid_2014_09_05_seamlb_texmlb_1/,7,7,5,1
2,,8,2014/09/05/gid_2014_09_05_sfnmlb_detmlb_1/,15,8,2,1
0,,10,2014/09/05/gid_2014_09_05_slnmlb_milmlb_1/,9,2,6,0
0,One out when winning run scored.,17,2014/09/05/gid_2014_09_05_tormlb_bosmlb_1/,13,8,9,1
1,,9,2014/09/06/gid_2014_09_06_anamlb_minmlb_1/,12,8,5,0
0,,7,2014/09/06/gid_2014_09_06_arimlb_lanmlb_1/,9,2,5,0
0,,7,2014/09/06/gid_2014_09_06_atlmlb_miamlb_1/,11,4,3,0
1,Two out when winning run scored.,5,2014/09/06/gid_2014_09_06_balmlb_tbamlb_1/,7,2,3,1
1,,9,2014/09/06/gid_2014_09_06_chamlb_clemlb_1/,5,1,3,1
0,One out when winning run scored.,9,2014/09/06/gid_2014_09_06_houmlb_oakmlb_1/,4,3,4,1
1,,11,2014/09/06/gid_2014_09_06_kcamlb_nyamlb_1/,6,2,6,1
0,,7,2014/09/06/gid_2014_09_06_nynmlb_cinmlb_1/,7,1,2,0
0,,7,2014/09/06/gid_2014_09_06_phimlb_wasmlb_1/,6,3,1,0
1,,6,2014/09/06/gid_2014_09_06_pitmlb_chnmlb_1/,11,5,0,0
0,One out when winning run scored.,18,2014/09/06/gid_2014_09_06_sdnmlb_colmlb_1/,13,6,7,2
0,,7,2014/09/06/gid_2014_09_06_seamlb_texmlb_1/,11,4,2,1
1,,11,2014/09/06/gid_2014_09_06_sfnmlb_detmlb_1/,9,5,4,0
0,,7,2014/09/06/gid_2014_09_06_slnmlb_milmlb_1/,4,5,3,3
0,,8,2014/09/06/gid_2014_09_06_tormlb_bosmlb_1/,8,3,4,0
2,,6,2014/09/07/gid_2014_09_07_anamlb_minmlb_1/,19,14,4,1
0,,6,2014/09/07/gid_2014_09_07_arimlb_lanmlb_1/,6,2,7,2
0,,8,2014/09/07/gid_2014_09_07_atlmlb_miamlb_1/,5,0,4,0
0,,12,2014/09/07/gid_2014_09_07_balmlb_tbamlb_1/,10,7,5,1
0,,8,2014/09/07/gid_2014_09_07_chamlb_clemlb_1/,4,0,2,0
0,,10,2014/09/07/gid_2014_09_07_houmlb_oakmlb_1/,6,4,3,1
2,,4,2014/09/07/gid_2014_09_07_kcamlb_nyamlb_1/,7,2,0,1
2,,9,2014/09/07/gid_2014_09_07_nynmlb_cinmlb_1/,8,4,3,1
2,,7,2014/09/07/gid_2014_09_07_phimlb_wasmlb_1/,6,2,3,0
1,,10,2014/09/07/gid_2014_09_07_pitmlb_chnmlb_1/,19,10,4,1
1,,12,2014/09/07/gid_2014_09_07_sdnmlb_colmlb_1/,6,0,6,1
0,,6,2014/09/07/gid_2014_09_07_seamlb_texmlb_1/,8,0,1,2
0,,12,2014/09/07/gid_2014_09_07_sfnmlb_detmlb_1/,6,1,6,0
3,,7,2014/09/07/gid_2014_09_07_slnmlb_milmlb_1/,13,9,1,0
1,,6,2014/09/07/gid_2014_09_07_tormlb_bosmlb_1/,9,3,1,0
0,,8,2014/09/08/gid_2014_09_08_anamlb_clemlb_1/,16,12,3,0
0,,7,2014/09/08/gid_2014_09_08_atlmlb_wasmlb_1/,4,1,2,0
3,,7,2014/09/08/gid_2014_09_08_balmlb_bosmlb_1/,7,4,0,1
0,,12,2014/09/08/gid_2014_09_08_chnmlb_tormlb_1/,3,0,8,2
0,One out when winning run scored.,6,2014/09/08/gid_2014_09_08_colmlb_nynmlb_1/,9,2,3,1
0,,8,2014/09/08/gid_2014_09_08_houmlb_seamlb_1/,7,1,4,0
0,,15,2014/09/08/gid_2014_09_08_kcamlb_detmlb_1/,8,5,9,2
1,,6,2014/09/08/gid_2014_09_08_miamlb_milmlb_1/,11,6,4,0
0,One out when winning run scored.,6,2014/09/08/gid_2014_09_08_oakmlb_chamlb_1/,7,4,5,1
2,,5,2014/09/08/gid_2014_09_08_pitmlb_phimlb_1/,12,6,4,1
3,,13,2014/09/08/gid_2014_09_08_sdnmlb_lanmlb_1/,4,4,9,2
0,,3,2014/09/08/gid_2014_09_08_slnmlb_cinmlb_1/,10,5,0,0
1,,7,2014/09/09/gid_2014_09_09_anamlb_texmlb_1/,9,9,3,0
0,,11,2014/09/09/gid_2014_09_09_arimlb_sfnmlb_1/,4,1,5,2
2,,9,2014/09/09/gid_2014_09_09_atlmlb_wasmlb_1/,7,4,6,1
0,,8,2014/09/09/gid_2014_09_09_balmlb_bosmlb_1/,10,4,1,0
0,,14,2014/09/09/gid_2014_09_09_chnmlb_tormlb_1/,11,2,9,2
0,,7,2014/09/09/gid_2014_09_09_colmlb_nynmlb_1/,5,0,2,2
0,,2,2014/09/09/gid_2014_09_09_houmlb_seamlb_1/,8,2,1,1
0,,8,2014/09/09/gid_2014_09_09_kcamlb_detmlb_1/,10,2,4,2
1,,11,2014/09/09/gid_2014_09_09_miamlb_milmlb_1/,11,6,3,1
0,,9,2014/09/09/gid_2014_09_09_minmlb_clemlb_1/,5,4,3,0
5,,7,2014/09/09/gid_2014_09_09_oakmlb_chamlb_1/,18,11,2,0
1,,8,2014/09/09/gid_2014_09_09_pitmlb_phimlb_1/,7,3,4,0
2,,11,2014/09/09/gid_2014_09_09_sdnmlb_lanmlb_1/,8,6,3,1
1,,12,2014/09/09/gid_2014_09_09_slnmlb_cinmlb_1/,14,5,9,2
0,,7,2014/09/09/gid_2014_09_09_tbamlb_nyamlb_1/,11,4,3,0
1,,9,2014/09/10/gid_2014_09_10_anamlb_texmlb_1/,15,8,1,2
0,,9,2014/09/10/gid_2014_09_10_arimlb_sfnmlb_1/,2,0,5,0
1,,7,2014/09/10/gid_2014_09_10_atlmlb_wasmlb_1/,13,6,2,0
1,,8,2014/09/10/gid_2014_09_10_balmlb_bosmlb_1/,15,10,6,0
1,,13,2014/09/10/gid_2014_09_10_chnmlb_tormlb_1/,5,1,11,3
0,,5,2014/09/10/gid_2014_09_10_colmlb_nynmlb_1/,4,0,2,1
1,,5,2014/09/10/gid_2014_09_10_houmlb_seamlb_1/,10,5,2,1
1,,2,2014/09/10/gid_2014_09_10_kcamlb_detmlb_1/,10,3,0,0
0,,8,2014/09/10/gid_2014_09_10_miamlb_milmlb_1/,6,1,4,2
0,,8,2014/09/10/gid_2014_09_10_oakmlb_chamlb_1/,5,1,2,2
0,,4,2014/09/10/gid_2014_09_10_pitmlb_phimlb_1/,13,6,3,0
1,,12,2014/09/10/gid_2014_09_10_sdnmlb_lanmlb_1/,4,0,4,0
0,,9,2014/09/10/gid_2014_09_10_slnmlb_cinmlb_1/,6,2,4,1
0,,9,2014/09/10/gid_2014_09_10_tbamlb_nyamlb_1/,11,5,8,2
2,,7,2014/09/11/gid_2014_09_11_anamlb_texmlb_1/,7,7,3,0
0,,12,2014/09/11/gid_2014_09_11_arimlb_sfnmlb_1/,9,2,6,2
3,,6,2014/09/11/gid_2014_09_11_bosmlb_kcamlb_1/,9,6,3,1
1,,9,2014/09/11/gid_2014_09_11_miamlb_milmlb_1/,4,2,4,1
0,,10,2014/09/11/gid_2014_09_11_minmlb_clemlb_1/,8,2,8,1
1,,8,2014/09/11/gid_2014_09_11_minmlb_clemlb_2/,4,0,2,0
0,,4,2014/09/11/gid_2014_09_11_oakmlb_chamlb_1/,3,0,1,1
0,,6,2014/09/11/gid_2014_09_11_pitmlb_phimlb_1/,8,4,1,0
0,,3,2014/09/11/gid_2014_09_11_slnmlb_cinmlb_1/,3,0,1,1
0,One out when winning run scored.,4,2014/09/11/gid_2014_09_11_tbamlb_nyamlb_1/,10,4,5,2
1,,9,2014/09/11/gid_2014_09_11_wasmlb_nynmlb_1/,8,6,2,1
1,,7,2014/09/12/gid_2014_09_12_atlmlb_texmlb_1/,8,1,2,0
1,,4,2014/09/12/gid_2014_09_12_bosmlb_kcamlb_1/,8,4,2,0
0,,14,2014/09/12/gid_2014_09_12_chnmlb_pitmlb_1/,7,3,7,1
0,One out when winning run scored.,5,2014/09/12/gid_2014_09_12_cinmlb_milmlb_1/,6,2,3,1
0,,11,2014/09/12/gid_2014_09_12_clemlb_detmlb_1/,9,2,7,1
0,,6,2014/09/12/gid_2014_09_12_colmlb_slnmlb_1/,8,1,5,1
1,,12,2014/09/12/gid_2014_09_12_houmlb_anamlb_1/,9,3,11,3
0,,12,2014/09/12/gid_2014_09_12_lanmlb_sfnmlb_1/,3,0,9,1
0,One out when winning run scored.,9,2014/09/12/gid_2014_09_12_miamlb_phimlb_1/,9,1,3,1
0,Two out when winning run scored.,5,2014/09/12/gid_2014_09_12_nyamlb_balmlb_1/,9,1,2,0
1,,8,2014/09/12/gid_2014_09_12_nyamlb_balmlb_2/,4,0,5,0
1,,7,2014/09/12/gid_2014_09_12_oakmlb_seamlb_1/,6,2,4,1
1,,10,2014/09/12/gid_2014_09_12_sdnmlb_arimlb_1/,11,6,5,1
2,,2,2014/09/12/gid_2014_09_12_tbamlb_tormlb_1/,2,1,0,1
2,,7,2014/09/12/gid_2014_09_12_wasmlb_nynmlb_1/,11,3,4,1
0,,3,2014/09/13/gid_2014_09_13_atlmlb_texmlb_1/,6,2,3,1
1,,12,2014/09/13/gid_2014_09_13_bosmlb_kcamlb_1/,4,1,7,1
1,,8,2014/09/13/gid_2014_09_13_chnmlb_pitmlb_1/,10,6,4,1
1,,2,2014/09/13/gid_2014_09_13_cinmlb_milmlb_1/,10,5,1,0
0,,8,2014/09/13/gid_2014_09_13_clemlb_detmlb_1/,9,4,5,0
0,,9,2014/09/13/gid_2014_09_13_colmlb_slnmlb_1/,9,4,5,0
0,,11,2014/09/13/gid_2014_09_13_houmlb_anamlb_1/,7,2,5,0
2,,5,2014/09/13/gid_2014_09_13_lanmlb_sfnmlb_1/,24,17,0,1
0,,4,2014/09/13/gid_2014_09_13_miamlb_phimlb_1/,8,1,2,0
0,,7,2014/09/13/gid_2014_09_13_minmlb_chamlb_1/,4,1,5,1
0,One out when winning run scored.,11,2014/09/13/gid_2014_09_13_minmlb_chamlb_2/,9,6,7,1
0,,9,2014/09/13/gid_2014_09_13_nyamlb_balmlb_1/,4,3,2,0
0,,5,2014/09/13/gid_2014_09_13_oakmlb_seamlb_1/,8,3,2,1
0,,11,2014/09/13/gid_2014_09_13_sdnmlb_arimlb_1/,8,4,10,2
0,,7,2014/09/13/gid_2014_09_13_tbamlb_tormlb_1/,6,3,6,1
4,,6,2014/09/13/gid_2014_09_13_wasmlb_nynmlb_1/,15,10,3,1
1,,18,2014/09/14/gid_2014_09_14_atlmlb_texmlb_1/,10,3,10,0
0,,9,2014/09/14/gid_2014_09_14_bosmlb_kcamlb_1/,8,8,4,0
2,,12,2014/09/14/gid_2014_09_14_chnmlb_pitmlb_1/,4,3,7,0
0,,15,2014/09/14/gid_2014_09_14_cinmlb_milmlb_1/,7,2,9,0
0,,11,2014/09/14/gid_2014_09_14_clemlb_detmlb_1/,10,4,6,1
0,,13,2014/09/14/gid_2014_09_14_colmlb_slnmlb_1/,5,1,4,1
0,,3,2014/09/14/gid_2014_09_14_houmlb_anamlb_1/,12,6,1,0
2,,7,2014/09/14/gid_2014_09_14_lanmlb_sfnmlb_1/,9,4,2,0
2,,10,2014/09/14/gid_2014_09_14_miamlb_phimlb_1/,9,5,4,2
0,,7,2014/09/14/gid_2014_09_14_minmlb_chamlb_1/,12,6,4,0
1,One out when winning run scored.,9,2014/09/14/gid_2014_09_14_nyamlb_balmlb_1/,6,2,3,0
2,,7,2014/09/14/gid_2014_09_14_oakmlb_seamlb_1/,7,4,0,1
1,,10,2014/09/14/gid_2014_09_14_sdnmlb_arimlb_1/,12,6,8,1
0,,7,2014/09/14/gid_2014_09_14_tbamlb_tormlb_1/,14,6,5,0
1,,8,2014/09/14/gid_2014_09_14_wasmlb_nynmlb_1/,8,3,0,0
0,Two out when winning run scored.,9,2014/09/15/gid_2014_09_15_chamlb_kcamlb_1/,13,3,4,1
0,None out when winning run scored.,6,2014/09/15/gid_2014_09_15_cinmlb_chnmlb_1/,3,0,1,0
1,,9,2014/09/15/gid_2014_09_15_clemlb_houmlb_1/,7,1,3,0
0,,10,2014/09/15/gid_2014_09_15_detmlb_minmlb_1/,16,8,6,0
0,,10,2014/09/15/gid_2014_09_15_lanmlb_colmlb_1/,15,11,3,1
0,,7,2014/09/15/gid_2014_09_15_miamlb_nynmlb_1/,11,6,5,1
0,Two out when winning run scored.,5,2014/09/15/gid_2014_09_15_nyamlb_tbamlb_1/,6,0,1,1
0,,3,2014/09/15/gid_2014_09_15_phimlb_sdnmlb_1/,2,0,1,1
1,,9,2014/09/15/gid_2014_09_15_seamlb_anamlb_1/,6,1,8,1
0,,9,2014/09/15/gid_2014_09_15_sfnmlb_arimlb_1/,11,2,6,0
0,,10,2014/09/15/gid_2014_09_15_tormlb_balmlb_1/,11,2,5,0
0,,9,2014/09/15/gid_2014_09_15_wasmlb_atlmlb_1/,6,4,2,1
0,,7,2014/09/16/gid_2014_09_16_bosmlb_pitmlb_1/,7,0,4,1
1,,9,2014/09/16/gid_2014_09_16_chamlb_kcamlb_1/,13,7,5,1
0,,6,2014/09/16/gid_2014_09_16_cinmlb_chnmlb_1/,1,0,7,0
2,,9,2014/09/16/gid_2014_09_16_clemlb_houmlb_1/,7,4,2,0
0,Two out when winning run scored.,9,2014/09/16/gid_2014_09_16_detmlb_minmlb_1/,8,3,4,0
0,,9,2014/09/16/gid_2014_09_16_lanmlb_colmlb_1/,16,4,10,1
0,,12,2014/09/16/gid_2014_09_16_miamlb_nynmlb_1/,13,1,9,0
0,,7,2014/09/16/gid_2014_09_16_milmlb_slnmlb_1/,9,3,2,0
0,,8,2014/09/16/gid_2014_09_16_nyamlb_tbamlb_1/,7,1,6,2
0,,10,2014/09/16/gid_2014_09_16_phimlb_sdnmlb_1/,5,4,5,2
2,,6,2014/09/16/gid_2014_09_16_seamlb_anamlb_1/,14,13,2,1
0,,5,2014/09/16/gid_2014_09_16_sfnmlb_arimlb_1/,8,2,1,0
2,,5,2014/09/16/gid_2014_09_16_texmlb_oakmlb_1/,12,6,3,2
1,,8,2014/09/16/gid_2014_09_16_tormlb_balmlb_1/,4,2,8,1
1,,5,2014/09/16/gid_2014_09_16_wasmlb_atlmlb_1/,6,3,0,0
1,,15,2014/09/17/gid_2014_09_17_bosmlb_pitmlb_1/,5,1,9,1
1,,11,2014/09/17/gid_2014_09_17_chamlb_kcamlb_1/,5,2,6,2
0,,5,2014/09/17/gid_2014_09_17_cinmlb_chnmlb_1/,7,1,3,0
1,,2,2014/09/17/gid_2014_09_17_clemlb_houmlb_1/,7,2,0,1
0,,13,2014/09/17/gid_2014_09_17_detmlb_minmlb_1/,11,4,8,0
1,,21,2014/09/17/gid_2014_09_17_lanmlb_colmlb_1/,6,2,16,2
0,,8,2014/09/17/gid_2014_09_17_miamlb_nynmlb_1/,11,4,3,0
0,,3,2014/09/17/gid_2014_09_17_milmlb_slnmlb_1/,7,0,2,1
0,,5,2014/09/17/gid_2014_09_17_nyamlb_tbamlb_1/,4,3,2,0
1,,9,2014/09/17/gid_2014_09_17_phimlb_sdnmlb_1/,9,5,2,0
0,,6,2014/09/17/gid_2014_09_17_seamlb_anamlb_1/,1,0,5,2
0,,9,2014/09/17/gid_2014_09_17_sfnmlb_arimlb_1/,6,4,2,1
0,,7,2014/09/17/gid_2014_09_17_texmlb_oakmlb_1/,10,6,1,1
0,,9,2014/09/17/gid_2014_09_17_tormlb_balmlb_1/,5,1,6,1
0,,7,2014/09/17/gid_2014_09_17_wasmlb_atlmlb_1/,5,1,3,1
0,Two out when winning run scored.,14,2014/09/18/gid_2014_09_18_arimlb_colmlb_1/,6,6,7,0
0,,7,2014/09/18/gid_2014_09_18_bosmlb_pitmlb_1/,8,2,3,1
0,,8,2014/09/18/gid_2014_09_18_clemlb_houmlb_1/,8,2,1,1
3,,11,2014/09/18/gid_2014_09_18_lanmlb_chnmlb_1/,13,8,4,2
1,One out when winning run scored.,12,2014/09/18/gid_2014_09_18_milmlb_slnmlb_1/,10,2,3,0
1,,12,2014/09/18/gid_2014_09_18_phimlb_sdnmlb_1/,11,3,7,1
2,,5,2014/09/18/gid_2014_09_18_seamlb_anamlb_1/,6,3,1,1
