stadiumID,sun_endCivilTwilight,venue_w_chan_loc,sunRise,sunSet,sun_upperTransit,gameID,name,location,sun_beginCivilTwilight
10,6:29 a.m.,USCA0791,6:55 a.m.,7:08 p.m.,1:02 p.m.,2016/09/20/gid_2016_09_20_houmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:34 p.m.
5,6:45 a.m.,USOH0195,7:13 a.m.,7:26 p.m.,1:20 p.m.,2016/09/20/gid_2016_09_20_kcamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:54 p.m.
12,6:55 a.m.,USFL0438,7:18 a.m.,7:29 p.m.,1:24 p.m.,2016/09/20/gid_2016_09_20_nyamlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:52 p.m.
32,6:09 a.m.,USWI0455,6:37 a.m.,6:52 p.m.,12:45 p.m.,2016/09/20/gid_2016_09_20_pitmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:20 p.m.
22,6:16 a.m.,USCA0638,6:41 a.m.,6:52 p.m.,12:47 p.m.,2016/09/20/gid_2016_09_20_sfnmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:17 p.m.
19,6:19 a.m.,USCO0105,6:46 a.m.,6:59 p.m.,12:53 p.m.,2016/09/20/gid_2016_09_20_slnmlb_colmlb_1/,Coors Field,"Denver, CO",7:26 p.m.
680,6:23 a.m.,USWA0395,6:54 a.m.,7:10 p.m.,1:02 p.m.,2016/09/20/gid_2016_09_20_tormlb_seamlb_1/,Safeco Field,"Seattle, WA",7:41 p.m.
4169,6:46 a.m.,USFL0316,7:09 a.m.,7:19 p.m.,1:14 p.m.,2016/09/20/gid_2016_09_20_wasmlb_miamlb_1/,Marlins Park,"Miami, FL",7:42 p.m.
13,6:52 a.m.,USTX0045,7:16 a.m.,7:26 p.m.,1:21 p.m.,2016/09/21/gid_2016_09_21_anamlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",7:50 p.m.
2680,6:12 a.m.,USCA0982,6:36 a.m.,6:46 p.m.,12:41 p.m.,2016/09/21/gid_2016_09_21_arimlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:10 p.m.
3289,6:15 a.m.,USNY0504,6:43 a.m.,6:54 p.m.,12:49 p.m.,2016/09/21/gid_2016_09_21_atlmlb_nynmlb_1/,Citi Field,"Flushing, NY",7:21 p.m.
2,6:27 a.m.,USMD0018,6:54 a.m.,7:04 p.m.,12:59 p.m.,2016/09/21/gid_2016_09_21_bosmlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",7:31 p.m.
2681,6:21 a.m.,USPA1276,6:48 a.m.,6:58 p.m.,12:53 p.m.,2016/09/21/gid_2016_09_21_chamlb_phimlb_1/,Citizens Bank Park,"Philadelphia, PA",7:25 p.m.
17,6:10 a.m.,USIL0225,6:38 a.m.,6:49 p.m.,12:44 p.m.,2016/09/21/gid_2016_09_21_cinmlb_chnmlb_1/,Wrigley Field,"Chicago, IL",7:16 p.m.
3312,6:30 a.m.,USMN0503,7:00 a.m.,7:11 p.m.,1:06 p.m.,2016/09/21/gid_2016_09_21_detmlb_minmlb_1/,Target Field,"Minneapolis, MN",7:41 p.m.
10,6:30 a.m.,USCA0791,6:56 a.m.,7:06 p.m.,1:02 p.m.,2016/09/21/gid_2016_09_21_houmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:33 p.m.
5,6:46 a.m.,USOH0195,7:14 a.m.,7:25 p.m.,1:19 p.m.,2016/09/21/gid_2016_09_21_kcamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:52 p.m.
12,6:56 a.m.,USFL0438,7:19 a.m.,7:28 p.m.,1:23 p.m.,2016/09/21/gid_2016_09_21_nyamlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:51 p.m.
32,6:10 a.m.,USWI0455,6:39 a.m.,6:50 p.m.,12:45 p.m.,2016/09/21/gid_2016_09_21_pitmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:18 p.m.
22,6:16 a.m.,USCA0638,6:41 a.m.,6:51 p.m.,12:46 p.m.,2016/09/21/gid_2016_09_21_sfnmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:16 p.m.
19,6:20 a.m.,USCO0105,6:47 a.m.,6:58 p.m.,12:53 p.m.,2016/09/21/gid_2016_09_21_slnmlb_colmlb_1/,Coors Field,"Denver, CO",7:25 p.m.
680,6:25 a.m.,USWA0395,6:56 a.m.,7:08 p.m.,1:02 p.m.,2016/09/21/gid_2016_09_21_tormlb_seamlb_1/,Safeco Field,"Seattle, WA",7:39 p.m.
4169,6:46 a.m.,USFL0316,7:09 a.m.,7:18 p.m.,1:14 p.m.,2016/09/21/gid_2016_09_21_wasmlb_miamlb_1/,Marlins Park,"Miami, FL",7:41 p.m.
2392,6:46 a.m.,USTX0617,7:10 a.m.,7:17 p.m.,1:14 p.m.,2016/09/22/gid_2016_09_22_anamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:41 p.m.
4169,6:47 a.m.,USFL0316,7:10 a.m.,7:17 p.m.,1:13 p.m.,2016/09/22/gid_2016_09_22_atlmlb_miamlb_1/,Marlins Park,"Miami, FL",7:40 p.m.
2,6:28 a.m.,USMD0018,6:55 a.m.,7:03 p.m.,12:59 p.m.,2016/09/22/gid_2016_09_22_bosmlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",7:29 p.m.
22,6:17 a.m.,USCA0638,6:42 a.m.,6:49 p.m.,12:46 p.m.,2016/09/22/gid_2016_09_22_colmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:14 p.m.
3312,6:31 a.m.,USMN0503,7:01 a.m.,7:09 p.m.,1:06 p.m.,2016/09/22/gid_2016_09_22_detmlb_minmlb_1/,Target Field,"Minneapolis, MN",7:39 p.m.
3312,6:31 a.m.,USMN0503,7:01 a.m.,7:09 p.m.,1:06 p.m.,2016/09/22/gid_2016_09_22_detmlb_minmlb_2/,Target Field,"Minneapolis, MN",7:39 p.m.
5,6:47 a.m.,USOH0195,7:15 a.m.,7:23 p.m.,1:19 p.m.,2016/09/22/gid_2016_09_22_kcamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:51 p.m.
12,6:56 a.m.,USFL0438,7:19 a.m.,7:26 p.m.,1:23 p.m.,2016/09/22/gid_2016_09_22_nyamlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:50 p.m.
3289,6:16 a.m.,USNY0504,6:44 a.m.,6:52 p.m.,12:48 p.m.,2016/09/22/gid_2016_09_22_phimlb_nynmlb_1/,Citi Field,"Flushing, NY",7:19 p.m.
32,6:11 a.m.,USWI0455,6:40 a.m.,6:48 p.m.,12:44 p.m.,2016/09/22/gid_2016_09_22_pitmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:16 p.m.
2680,6:12 a.m.,USCA0982,6:37 a.m.,6:44 p.m.,12:41 p.m.,2016/09/22/gid_2016_09_22_sfnmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:09 p.m.
2392,6:47 a.m.,USTX0617,7:11 a.m.,7:16 p.m.,1:14 p.m.,2016/09/23/gid_2016_09_23_anamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:40 p.m.
2,6:29 a.m.,USMD0018,6:55 a.m.,7:01 p.m.,12:59 p.m.,2016/09/23/gid_2016_09_23_arimlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",7:28 p.m.
4169,6:47 a.m.,USFL0316,7:10 a.m.,7:16 p.m.,1:13 p.m.,2016/09/23/gid_2016_09_23_atlmlb_miamlb_1/,Marlins Park,"Miami, FL",7:39 p.m.
12,6:56 a.m.,USFL0438,7:20 a.m.,7:25 p.m.,1:23 p.m.,2016/09/23/gid_2016_09_23_bosmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:49 p.m.
5,6:48 a.m.,USOH0195,7:16 a.m.,7:21 p.m.,1:19 p.m.,2016/09/23/gid_2016_09_23_chamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:49 p.m.
32,6:12 a.m.,USWI0455,6:41 a.m.,6:46 p.m.,12:44 p.m.,2016/09/23/gid_2016_09_23_cinmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:15 p.m.
22,6:18 a.m.,USCA0638,6:43 a.m.,6:48 p.m.,12:46 p.m.,2016/09/23/gid_2016_09_23_colmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:13 p.m.
2394,6:53 a.m.,USMI0229,7:21 a.m.,7:27 p.m.,1:24 p.m.,2016/09/23/gid_2016_09_23_kcamlb_detmlb_1/,Comerica Park,"Detroit, MI",7:55 p.m.
14,,CAXX0504,,,,2016/09/23/gid_2016_09_23_nyamlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3289,6:17 a.m.,USNY0504,6:45 a.m.,6:50 p.m.,12:48 p.m.,2016/09/23/gid_2016_09_23_phimlb_nynmlb_1/,Citi Field,"Flushing, NY",7:18 p.m.
3312,6:33 a.m.,USMN0503,7:02 a.m.,7:08 p.m.,1:05 p.m.,2016/09/23/gid_2016_09_23_seamlb_minmlb_1/,Target Field,"Minneapolis, MN",7:37 p.m.
2680,6:13 a.m.,USCA0982,6:38 a.m.,6:43 p.m.,12:41 p.m.,2016/09/23/gid_2016_09_23_sfnmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:08 p.m.
17,6:12 a.m.,USIL0225,6:40 a.m.,6:45 p.m.,12:43 p.m.,2016/09/23/gid_2016_09_23_slnmlb_chnmlb_1/,Wrigley Field,"Chicago, IL",7:13 p.m.
10,6:32 a.m.,USCA0791,6:58 a.m.,7:03 p.m.,1:01 p.m.,2016/09/23/gid_2016_09_23_texmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:29 p.m.
31,6:42 a.m.,USPA1290,7:09 a.m.,7:14 p.m.,1:12 p.m.,2016/09/23/gid_2016_09_23_wasmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:42 p.m.
2392,6:47 a.m.,USTX0617,7:11 a.m.,7:15 p.m.,1:13 p.m.,2016/09/24/gid_2016_09_24_anamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:39 p.m.
2,6:30 a.m.,USMD0018,6:56 a.m.,6:59 p.m.,12:58 p.m.,2016/09/24/gid_2016_09_24_arimlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",7:26 p.m.
4169,6:47 a.m.,USFL0316,7:10 a.m.,7:14 p.m.,1:13 p.m.,2016/09/24/gid_2016_09_24_atlmlb_miamlb_1/,Marlins Park,"Miami, FL",7:37 p.m.
12,6:57 a.m.,USFL0438,7:20 a.m.,7:24 p.m.,1:22 p.m.,2016/09/24/gid_2016_09_24_bosmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:48 p.m.
5,6:49 a.m.,USOH0195,7:17 a.m.,7:19 p.m.,1:18 p.m.,2016/09/24/gid_2016_09_24_chamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:47 p.m.
32,6:13 a.m.,USWI0455,6:42 a.m.,6:45 p.m.,12:44 p.m.,2016/09/24/gid_2016_09_24_cinmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:13 p.m.
22,6:18 a.m.,USCA0638,6:43 a.m.,6:47 p.m.,12:45 p.m.,2016/09/24/gid_2016_09_24_colmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:11 p.m.
2394,6:54 a.m.,USMI0229,7:22 a.m.,7:25 p.m.,1:24 p.m.,2016/09/24/gid_2016_09_24_kcamlb_detmlb_1/,Comerica Park,"Detroit, MI",7:53 p.m.
14,,CAXX0504,,,,2016/09/24/gid_2016_09_24_nyamlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3289,6:18 a.m.,USNY0504,6:46 a.m.,6:49 p.m.,12:48 p.m.,2016/09/24/gid_2016_09_24_phimlb_nynmlb_1/,Citi Field,"Flushing, NY",7:16 p.m.
3312,6:34 a.m.,USMN0503,7:03 a.m.,7:06 p.m.,1:05 p.m.,2016/09/24/gid_2016_09_24_seamlb_minmlb_1/,Target Field,"Minneapolis, MN",7:35 p.m.
2680,6:14 a.m.,USCA0982,6:38 a.m.,6:42 p.m.,12:40 p.m.,2016/09/24/gid_2016_09_24_sfnmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:06 p.m.
17,6:13 a.m.,USIL0225,6:41 a.m.,6:44 p.m.,12:42 p.m.,2016/09/24/gid_2016_09_24_slnmlb_chnmlb_1/,Wrigley Field,"Chicago, IL",7:11 p.m.
10,6:33 a.m.,USCA0791,6:59 a.m.,7:02 p.m.,1:01 p.m.,2016/09/24/gid_2016_09_24_texmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:28 p.m.
31,6:43 a.m.,USPA1290,7:10 a.m.,7:13 p.m.,1:12 p.m.,2016/09/24/gid_2016_09_24_wasmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:40 p.m.
2392,6:48 a.m.,USTX0617,7:12 a.m.,7:14 p.m.,1:13 p.m.,2016/09/25/gid_2016_09_25_anamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:37 p.m.
2,6:31 a.m.,USMD0018,6:57 a.m.,6:58 p.m.,12:58 p.m.,2016/09/25/gid_2016_09_25_arimlb_balmlb_1/,Oriole Park at Camden Yards,"Baltimore, MD",7:25 p.m.
12,6:57 a.m.,USFL0438,7:21 a.m.,7:23 p.m.,1:22 p.m.,2016/09/25/gid_2016_09_25_bosmlb_tbamlb_1/,Tropicana Field,"St. Petersburg, FL",7:46 p.m.
5,6:50 a.m.,USOH0195,7:18 a.m.,7:18 p.m.,1:18 p.m.,2016/09/25/gid_2016_09_25_chamlb_clemlb_1/,Progressive Field,"Cleveland, OH",7:45 p.m.
32,6:15 a.m.,USWI0455,6:43 a.m.,6:43 p.m.,12:43 p.m.,2016/09/25/gid_2016_09_25_cinmlb_milmlb_1/,Miller Park,"Milwaukee, WI",7:11 p.m.
22,6:19 a.m.,USCA0638,6:44 a.m.,6:45 p.m.,12:45 p.m.,2016/09/25/gid_2016_09_25_colmlb_lanmlb_1/,Dodger Stadium,"Los Angeles, CA",7:10 p.m.
2394,6:55 a.m.,USMI0229,7:23 a.m.,7:23 p.m.,1:24 p.m.,2016/09/25/gid_2016_09_25_kcamlb_detmlb_1/,Comerica Park,"Detroit, MI",7:51 p.m.
14,,CAXX0504,,,,2016/09/25/gid_2016_09_25_nyamlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3289,6:19 a.m.,USNY0504,6:47 a.m.,6:47 p.m.,12:47 p.m.,2016/09/25/gid_2016_09_25_phimlb_nynmlb_1/,Citi Field,"Flushing, NY",7:14 p.m.
3312,6:35 a.m.,USMN0503,7:04 a.m.,7:04 p.m.,1:04 p.m.,2016/09/25/gid_2016_09_25_seamlb_minmlb_1/,Target Field,"Minneapolis, MN",7:33 p.m.
2680,6:14 a.m.,USCA0982,6:39 a.m.,6:40 p.m.,12:40 p.m.,2016/09/25/gid_2016_09_25_sfnmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:05 p.m.
17,6:14 a.m.,USIL0225,6:42 a.m.,6:42 p.m.,12:42 p.m.,2016/09/25/gid_2016_09_25_slnmlb_chnmlb_1/,Wrigley Field,"Chicago, IL",7:09 p.m.
10,6:34 a.m.,USCA0791,7:00 a.m.,7:00 p.m.,1:00 p.m.,2016/09/25/gid_2016_09_25_texmlb_oakmlb_1/,Oakland Coliseum,"Oakland, CA",7:26 p.m.
31,6:44 a.m.,USPA1290,7:11 a.m.,7:11 p.m.,1:11 p.m.,2016/09/25/gid_2016_09_25_wasmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:38 p.m.
3309,6:33 a.m.,USDC0001,7:00 a.m.,6:58 p.m.,12:59 p.m.,2016/09/26/gid_2016_09_26_arimlb_wasmlb_1/,Nationals Park,"Washington, DC",7:24 p.m.
31,6:45 a.m.,USPA1290,7:12 a.m.,7:09 p.m.,1:11 p.m.,2016/09/26/gid_2016_09_26_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:37 p.m.
2889,6:26 a.m.,USMO0787,6:53 a.m.,6:51 p.m.,12:52 p.m.,2016/09/26/gid_2016_09_26_cinmlb_slnmlb_1/,Busch Stadium,"St. Louis, MO",7:17 p.m.
2394,6:57 a.m.,USMI0229,7:25 a.m.,7:22 p.m.,1:23 p.m.,2016/09/26/gid_2016_09_26_clemlb_detmlb_1/,Comerica Park,"Detroit, MI",7:50 p.m.
13,6:55 a.m.,USTX0045,7:20 a.m.,7:19 p.m.,1:19 p.m.,2016/09/26/gid_2016_09_26_milmlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",7:44 p.m.
14,,CAXX0504,,,,2016/09/26/gid_2016_09_26_nyamlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
4169,6:48 a.m.,USFL0316,7:11 a.m.,7:12 p.m.,1:12 p.m.,2016/09/26/gid_2016_09_26_nynmlb_miamlb_1/,Marlins Park,"Miami, FL",7:35 p.m.
1,6:18 a.m.,USCA0027,6:43 a.m.,6:42 p.m.,12:43 p.m.,2016/09/26/gid_2016_09_26_oakmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:07 p.m.
2392,6:49 a.m.,USTX0617,7:12 a.m.,7:12 p.m.,1:13 p.m.,2016/09/26/gid_2016_09_26_seamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:36 p.m.
4,6:15 a.m.,USIL0225,6:43 a.m.,6:40 p.m.,12:42 p.m.,2016/09/26/gid_2016_09_26_tbamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",7:08 p.m.
3309,6:34 a.m.,USDC0001,7:01 a.m.,6:56 p.m.,12:59 p.m.,2016/09/27/gid_2016_09_27_arimlb_wasmlb_1/,Nationals Park,"Washington, DC",7:23 p.m.
14,,CAXX0504,,,,2016/09/27/gid_2016_09_27_balmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3313,6:21 a.m.,USNY0172,6:49 a.m.,6:43 p.m.,12:46 p.m.,2016/09/27/gid_2016_09_27_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",7:11 p.m.
31,6:46 a.m.,USPA1290,7:13 a.m.,7:08 p.m.,1:11 p.m.,2016/09/27/gid_2016_09_27_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:35 p.m.
2889,6:27 a.m.,USMO0787,6:54 a.m.,6:49 p.m.,12:52 p.m.,2016/09/27/gid_2016_09_27_cinmlb_slnmlb_1/,Busch Stadium,"St. Louis, MO",7:16 p.m.
2394,6:58 a.m.,USMI0229,7:26 a.m.,7:20 p.m.,1:23 p.m.,2016/09/27/gid_2016_09_27_clemlb_detmlb_1/,Comerica Park,"Detroit, MI",7:48 p.m.
2395,6:36 a.m.,USCA0987,7:02 a.m.,6:58 p.m.,1:00 p.m.,2016/09/27/gid_2016_09_27_colmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:24 p.m.
2680,6:16 a.m.,USCA0982,6:40 a.m.,6:38 p.m.,12:39 p.m.,2016/09/27/gid_2016_09_27_lanmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:02 p.m.
13,6:56 a.m.,USTX0045,7:20 a.m.,7:18 p.m.,1:19 p.m.,2016/09/27/gid_2016_09_27_milmlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",7:42 p.m.
7,6:44 a.m.,USMO0460,7:11 a.m.,7:06 p.m.,1:09 p.m.,2016/09/27/gid_2016_09_27_minmlb_kcamlb_1/,Kauffman Stadium,"Kansas City, MO",7:33 p.m.
4169,6:49 a.m.,USFL0316,7:12 a.m.,7:11 p.m.,1:12 p.m.,2016/09/27/gid_2016_09_27_nynmlb_miamlb_1/,Marlins Park,"Miami, FL",7:34 p.m.
1,6:19 a.m.,USCA0027,6:44 a.m.,6:41 p.m.,12:42 p.m.,2016/09/27/gid_2016_09_27_oakmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:05 p.m.
16,7:05 a.m.,USGA0028,7:30 a.m.,7:27 p.m.,1:28 p.m.,2016/09/27/gid_2016_09_27_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",7:52 p.m.
2392,6:49 a.m.,USTX0617,7:13 a.m.,7:11 p.m.,1:12 p.m.,2016/09/27/gid_2016_09_27_seamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:35 p.m.
4,6:16 a.m.,USIL0225,6:44 a.m.,6:38 p.m.,12:41 p.m.,2016/09/27/gid_2016_09_27_tbamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",7:06 p.m.
3309,6:35 a.m.,USDC0001,7:02 a.m.,6:55 p.m.,12:59 p.m.,2016/09/28/gid_2016_09_28_arimlb_wasmlb_1/,Nationals Park,"Washington, DC",7:21 p.m.
14,,CAXX0504,,,,2016/09/28/gid_2016_09_28_balmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3313,6:22 a.m.,USNY0172,6:50 a.m.,6:42 p.m.,12:46 p.m.,2016/09/28/gid_2016_09_28_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",7:09 p.m.
31,6:47 a.m.,USPA1290,7:14 a.m.,7:06 p.m.,1:10 p.m.,2016/09/28/gid_2016_09_28_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:33 p.m.
2889,6:28 a.m.,USMO0787,6:55 a.m.,6:48 p.m.,12:51 p.m.,2016/09/28/gid_2016_09_28_cinmlb_slnmlb_1/,Busch Stadium,"St. Louis, MO",7:14 p.m.
2394,6:59 a.m.,USMI0229,7:27 a.m.,7:18 p.m.,1:23 p.m.,2016/09/28/gid_2016_09_28_clemlb_detmlb_1/,Comerica Park,"Detroit, MI",7:46 p.m.
2395,6:37 a.m.,USCA0987,7:03 a.m.,6:56 p.m.,1:00 p.m.,2016/09/28/gid_2016_09_28_colmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:23 p.m.
2680,6:16 a.m.,USCA0982,6:41 a.m.,6:36 p.m.,12:39 p.m.,2016/09/28/gid_2016_09_28_lanmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:01 p.m.
13,6:56 a.m.,USTX0045,7:21 a.m.,7:16 p.m.,1:19 p.m.,2016/09/28/gid_2016_09_28_milmlb_texmlb_1/,Globe Life Park in Arlington,"Arlington, TX",7:41 p.m.
7,6:45 a.m.,USMO0460,7:12 a.m.,7:05 p.m.,1:09 p.m.,2016/09/28/gid_2016_09_28_minmlb_kcamlb_1/,Kauffman Stadium,"Kansas City, MO",7:31 p.m.
4169,6:49 a.m.,USFL0316,7:12 a.m.,7:10 p.m.,1:11 p.m.,2016/09/28/gid_2016_09_28_nynmlb_miamlb_1/,Marlins Park,"Miami, FL",7:33 p.m.
1,6:20 a.m.,USCA0027,6:44 a.m.,6:39 p.m.,12:42 p.m.,2016/09/28/gid_2016_09_28_oakmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:04 p.m.
16,7:05 a.m.,USGA0028,7:30 a.m.,7:25 p.m.,1:28 p.m.,2016/09/28/gid_2016_09_28_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",7:50 p.m.
2392,6:50 a.m.,USTX0617,7:13 a.m.,7:10 p.m.,1:12 p.m.,2016/09/28/gid_2016_09_28_seamlb_houmlb_1/,Minute Maid Park,"Houston, TX",7:34 p.m.
4,6:17 a.m.,USIL0225,6:45 a.m.,6:37 p.m.,12:41 p.m.,2016/09/28/gid_2016_09_28_tbamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",7:04 p.m.
3309,6:36 a.m.,USDC0001,7:03 a.m.,6:53 p.m.,12:58 p.m.,2016/09/29/gid_2016_09_29_arimlb_wasmlb_1/,Nationals Park,"Washington, DC",7:20 p.m.
14,,CAXX0504,,,,2016/09/29/gid_2016_09_29_balmlb_tormlb_1/,Rogers Centre,"Toronto, Canada",
3313,6:23 a.m.,USNY0172,6:51 a.m.,6:40 p.m.,12:46 p.m.,2016/09/29/gid_2016_09_29_bosmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",7:07 p.m.
31,6:48 a.m.,USPA1290,7:15 a.m.,7:04 p.m.,1:10 p.m.,2016/09/29/gid_2016_09_29_chnmlb_pitmlb_1/,PNC Park,"Pittsburgh, PA",7:32 p.m.
2889,6:29 a.m.,USMO0787,6:55 a.m.,6:46 p.m.,12:51 p.m.,2016/09/29/gid_2016_09_29_cinmlb_slnmlb_1/,Busch Stadium,"St. Louis, MO",7:12 p.m.
2394,7:00 a.m.,USMI0229,7:28 a.m.,7:16 p.m.,1:22 p.m.,2016/09/29/gid_2016_09_29_clemlb_detmlb_1/,Comerica Park,"Detroit, MI",7:44 p.m.
2395,6:38 a.m.,USCA0987,7:04 a.m.,6:55 p.m.,1:00 p.m.,2016/09/29/gid_2016_09_29_colmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:21 p.m.
2680,6:17 a.m.,USCA0982,6:42 a.m.,6:35 p.m.,12:39 p.m.,2016/09/29/gid_2016_09_29_lanmlb_sdnmlb_1/,Petco Park,"San Diego, CA",7:00 p.m.
7,6:46 a.m.,USMO0460,7:13 a.m.,7:03 p.m.,1:08 p.m.,2016/09/29/gid_2016_09_29_minmlb_kcamlb_1/,Kauffman Stadium,"Kansas City, MO",7:30 p.m.
680,6:36 a.m.,USWA0395,7:06 a.m.,6:51 p.m.,12:59 p.m.,2016/09/29/gid_2016_09_29_oakmlb_seamlb_1/,Safeco Field,"Seattle, WA",7:22 p.m.
16,7:06 a.m.,USGA0028,7:31 a.m.,7:24 p.m.,1:28 p.m.,2016/09/29/gid_2016_09_29_phimlb_atlmlb_1/,Turner Field,"Atlanta, GA",7:49 p.m.
4,6:18 a.m.,USIL0225,6:46 a.m.,6:35 p.m.,12:41 p.m.,2016/09/29/gid_2016_09_29_tbamlb_chamlb_1/,Guaranteed Rate Field,"Chicago, IL",7:03 p.m.
3313,6:24 a.m.,USNY0172,6:52 a.m.,6:38 p.m.,12:45 p.m.,2016/09/30/gid_2016_09_30_balmlb_nyamlb_1/,Yankee Stadium,"Bronx, NY",7:06 p.m.
2602,7:07 a.m.,USOH0188,7:34 a.m.,7:21 p.m.,1:28 p.m.,2016/09/30/gid_2016_09_30_chnmlb_cinmlb_1/,Great American Ball Park,"Cincinnati, OH",7:48 p.m.
7,6:47 a.m.,USMO0460,7:14 a.m.,7:02 p.m.,1:08 p.m.,2016/09/30/gid_2016_09_30_clemlb_kcamlb_1/,Kauffman Stadium,"Kansas City, MO",7:28 p.m.
16,7:07 a.m.,USGA0028,7:32 a.m.,7:23 p.m.,1:27 p.m.,2016/09/30/gid_2016_09_30_detmlb_atlmlb_1/,Turner Field,"Atlanta, GA",7:47 p.m.
1,6:21 a.m.,USCA0027,6:46 a.m.,6:37 p.m.,12:41 p.m.,2016/09/30/gid_2016_09_30_houmlb_anamlb_1/,Angel Stadium of Anaheim,"Anaheim, CA",7:01 p.m.
2395,6:39 a.m.,USCA0987,7:05 a.m.,6:53 p.m.,12:59 p.m.,2016/09/30/gid_2016_09_30_lanmlb_sfnmlb_1/,AT&T Park,"San Francisco, CA",7:19 p.m.
3309,6:37 a.m.,USDC0001,7:04 a.m.,6:52 p.m.,12:58 p.m.,2016/09/30/gid_2016_09_30_miamlb_wasmlb_1/,Nationals Park,"Washington, DC",7:18 p.m.
19,6:29 a.m.,USCO0105,6:56 a.m.,6:43 p.m.,12:50 p.m.,2016/09/30/gid_2016_09_30_milmlb_colmlb_1/,Coors Field,"Denver, CO",7:10 p.m.
