home_team_code,venue_id,home_wins,away_team_code,status_ind,home_id,game_id,away_wins,game_pk,date,home_sname,home_sport_code,away_id,away_sname,away_loss,home_loss,away_fname,home_fname,venue_name
cin,2602,2,phi,F,113,2016/04/06/gid_2016_04_06_phimlb_cinmlb_1/,0,446897,"April 6, 2016",Cincinnati,mlb,143,Philadelphia,2,0,Philadelphia Phillies,Cincinnati Reds,Great American Ball Park
tex,13,1,sea,F,140,2016/04/06/gid_2016_04_06_seamlb_texmlb_1/,2,446899,"April 6, 2016",Texas,mlb,136,Seattle,1,2,Seattle Mariners,Texas Rangers,Globe Life Park in Arlington
mil,32,1,sfn,F,158,2016/04/06/gid_2016_04_06_sfnmlb_milmlb_1/,2,446898,"April 6, 2016",Milwaukee,mlb,137,San Francisco,1,2,San Francisco Giants,Milwaukee Brewers,Miller Park
pit,31,3,sln,F,134,2016/04/06/gid_2016_04_06_slnmlb_pitmlb_1/,0,446900,"April 6, 2016",Pittsburgh,mlb,138,St. Louis,3,0,St. Louis Cardinals,Pittsburgh Pirates,PNC Park
tba,12,2,tor,F,139,2016/04/06/gid_2016_04_06_tormlb_tbamlb_1/,2,446901,"April 6, 2016",Tampa Bay,mlb,141,Toronto,2,2,Toronto Blue Jays,Tampa Bay Rays,Tropicana Field
atl,16,0,was,F,144,2016/04/06/gid_2016_04_06_wasmlb_atlmlb_1/,2,446902,"April 6, 2016",Atlanta,mlb,120,Washington,0,2,Washington Nationals,Atlanta Braves,Turner Field
cle,5,1,bos,DR,114,2016/04/07/gid_2016_04_07_bosmlb_clemlb_1/,1,446903,"April 7, 2016",Cleveland,mlb,111,Boston,1,1,Boston Red Sox,Cleveland Indians,Progressive Field
oak,10,1,cha,F,133,2016/04/07/gid_2016_04_07_chamlb_oakmlb_1/,3,446905,"April 7, 2016",Oakland,mlb,145,Chi White Sox,1,3,Chicago White Sox,Oakland Athletics,Oakland Coliseum
ari,15,1,chn,F,109,2016/04/07/gid_2016_04_07_chnmlb_arimlb_1/,3,446904,"April 7, 2016",Arizona,mlb,112,Chi Cubs,0,3,Chicago Cubs,Arizona Diamondbacks,Chase Field
nya,3313,2,hou,F,147,2016/04/07/gid_2016_04_07_houmlb_nyamlb_1/,1,446906,"April 7, 2016",NY Yankees,mlb,117,Houston,2,1,Houston Astros,New York Yankees,Yankee Stadium
sfn,2395,3,lan,F,137,2016/04/07/gid_2016_04_07_lanmlb_sfnmlb_1/,3,446907,"April 7, 2016",San Francisco,mlb,119,LA Dodgers,1,1,Los Angeles Dodgers,San Francisco Giants,AT&T Park
was,3309,2,mia,F,120,2016/04/07/gid_2016_04_07_miamlb_wasmlb_1/,1,446917,"April 7, 2016",Washington,mlb,146,Miami,2,1,Miami Marlins,Washington Nationals,Nationals Park
bal,2,3,min,F,110,2016/04/07/gid_2016_04_07_minmlb_balmlb_1/,0,446908,"April 7, 2016",Baltimore,mlb,142,Minnesota,3,0,Minnesota Twins,Baltimore Orioles,Oriole Park at Camden Yards
cin,2602,3,phi,F,113,2016/04/07/gid_2016_04_07_phimlb_cinmlb_1/,0,446909,"April 7, 2016",Cincinnati,mlb,143,Philadelphia,3,0,Philadelphia Phillies,Cincinnati Reds,Great American Ball Park
ana,1,1,tex,F,108,2016/04/07/gid_2016_04_07_texmlb_anamlb_1/,1,448298,"April 7, 2016",LA Angels,mlb,140,Texas,3,2,Texas Rangers,Los Angeles Angels,Angel Stadium of Anaheim
tor,14,2,bos,F,141,2016/04/08/gid_2016_04_08_bosmlb_tormlb_1/,2,446912,"April 8, 2016",Toronto,mlb,111,Boston,1,3,Boston Red Sox,Toronto Blue Jays,Rogers Centre
ari,15,2,chn,F,109,2016/04/08/gid_2016_04_08_chnmlb_arimlb_1/,3,446913,"April 8, 2016",Arizona,mlb,112,Chi Cubs,1,3,Chicago Cubs,Arizona Diamondbacks,Chase Field
cha,4,3,cle,F,145,2016/04/08/gid_2016_04_08_clemlb_chamlb_1/,2,446914,"April 8, 2016",Chi White Sox,mlb,114,Cleveland,1,2,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field
mil,32,2,hou,F,158,2016/04/08/gid_2016_04_08_houmlb_milmlb_1/,1,446915,"April 8, 2016",Milwaukee,mlb,117,Houston,3,2,Houston Astros,Milwaukee Brewers,Miller Park
sfn,2395,4,lan,F,137,2016/04/08/gid_2016_04_08_lanmlb_sfnmlb_1/,3,446916,"April 8, 2016",San Francisco,mlb,119,LA Dodgers,2,1,Los Angeles Dodgers,San Francisco Giants,AT&T Park
kca,7,2,min,F,118,2016/04/08/gid_2016_04_08_minmlb_kcamlb_1/,0,446918,"April 8, 2016",Kansas City,mlb,142,Minnesota,4,1,Minnesota Twins,Kansas City Royals,Kauffman Stadium
det,2394,3,nya,F,116,2016/04/08/gid_2016_04_08_nyamlb_detmlb_1/,2,446919,"April 8, 2016",Detroit,mlb,147,NY Yankees,2,0,New York Yankees,Detroit Tigers,Comerica Park
sea,680,2,oak,F,136,2016/04/08/gid_2016_04_08_oakmlb_seamlb_1/,2,446920,"April 8, 2016",Seattle,mlb,133,Oakland,3,2,Oakland Athletics,Seattle Mariners,Safeco Field
nyn,3289,2,phi,F,121,2016/04/08/gid_2016_04_08_phimlb_nynmlb_1/,0,446921,"April 8, 2016",NY Mets,mlb,143,Philadelphia,4,1,Philadelphia Phillies,New York Mets,Citi Field
cin,2602,3,pit,F,113,2016/04/08/gid_2016_04_08_pitmlb_cinmlb_1/,4,446922,"April 8, 2016",Cincinnati,mlb,134,Pittsburgh,0,1,Pittsburgh Pirates,Cincinnati Reds,Great American Ball Park
col,19,2,sdn,F,115,2016/04/08/gid_2016_04_08_sdnmlb_colmlb_1/,1,446923,"April 8, 2016",Colorado,mlb,135,San Diego,3,2,San Diego Padres,Colorado Rockies,Coors Field
atl,16,0,sln,F,144,2016/04/08/gid_2016_04_08_slnmlb_atlmlb_1/,1,446924,"April 8, 2016",Atlanta,mlb,138,St. Louis,3,3,St. Louis Cardinals,Atlanta Braves,Turner Field
bal,2,4,tba,F,110,2016/04/08/gid_2016_04_08_tbamlb_balmlb_1/,2,446925,"April 8, 2016",Baltimore,mlb,139,Tampa Bay,3,0,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
ana,1,1,tex,F,108,2016/04/08/gid_2016_04_08_texmlb_anamlb_1/,2,446926,"April 8, 2016",LA Angels,mlb,140,Texas,3,3,Texas Rangers,Los Angeles Angels,Angel Stadium of Anaheim
tor,14,2,bos,F,141,2016/04/09/gid_2016_04_09_bosmlb_tormlb_1/,3,446927,"April 9, 2016",Toronto,mlb,111,Boston,1,4,Boston Red Sox,Toronto Blue Jays,Rogers Centre
ari,15,2,chn,F,109,2016/04/09/gid_2016_04_09_chnmlb_arimlb_1/,4,446928,"April 9, 2016",Arizona,mlb,112,Chi Cubs,1,4,Chicago Cubs,Arizona Diamondbacks,Chase Field
cha,4,4,cle,F,145,2016/04/09/gid_2016_04_09_clemlb_chamlb_1/,2,446929,"April 9, 2016",Chi White Sox,mlb,114,Cleveland,2,2,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field
mil,32,2,hou,F,158,2016/04/09/gid_2016_04_09_houmlb_milmlb_1/,2,446930,"April 9, 2016",Milwaukee,mlb,117,Houston,3,3,Houston Astros,Milwaukee Brewers,Miller Park
sfn,2395,4,lan,F,137,2016/04/09/gid_2016_04_09_lanmlb_sfnmlb_1/,4,446931,"April 9, 2016",San Francisco,mlb,119,LA Dodgers,2,2,Los Angeles Dodgers,San Francisco Giants,AT&T Park
kca,7,3,min,F,118,2016/04/09/gid_2016_04_09_minmlb_kcamlb_1/,0,446933,"April 9, 2016",Kansas City,mlb,142,Minnesota,5,1,Minnesota Twins,Kansas City Royals,Kauffman Stadium
det,2394,3,nya,F,116,2016/04/09/gid_2016_04_09_nyamlb_detmlb_1/,3,446934,"April 9, 2016",Detroit,mlb,147,NY Yankees,2,1,New York Yankees,Detroit Tigers,Comerica Park
sea,680,2,oak,F,136,2016/04/09/gid_2016_04_09_oakmlb_seamlb_1/,3,446935,"April 9, 2016",Seattle,mlb,133,Oakland,3,3,Oakland Athletics,Seattle Mariners,Safeco Field
nyn,3289,2,phi,F,121,2016/04/09/gid_2016_04_09_phimlb_nynmlb_1/,1,446936,"April 9, 2016",NY Mets,mlb,143,Philadelphia,4,2,Philadelphia Phillies,New York Mets,Citi Field
cin,2602,4,pit,F,113,2016/04/09/gid_2016_04_09_pitmlb_cinmlb_1/,4,446937,"April 9, 2016",Cincinnati,mlb,134,Pittsburgh,1,1,Pittsburgh Pirates,Cincinnati Reds,Great American Ball Park
col,19,2,sdn,F,115,2016/04/09/gid_2016_04_09_sdnmlb_colmlb_1/,2,446938,"April 9, 2016",Colorado,mlb,135,San Diego,3,3,San Diego Padres,Colorado Rockies,Coors Field
atl,16,0,sln,F,144,2016/04/09/gid_2016_04_09_slnmlb_atlmlb_1/,2,446939,"April 9, 2016",Atlanta,mlb,138,St. Louis,3,4,St. Louis Cardinals,Atlanta Braves,Turner Field
bal,2,4,tba,DS,110,2016/04/09/gid_2016_04_09_tbamlb_balmlb_1/,2,446940,"April 9, 2016",Baltimore,mlb,139,Tampa Bay,3,0,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
ana,1,1,tex,F,108,2016/04/09/gid_2016_04_09_texmlb_anamlb_1/,3,446941,"April 9, 2016",LA Angels,mlb,140,Texas,3,4,Texas Rangers,Los Angeles Angels,Angel Stadium of Anaheim
tor,14,3,bos,F,141,2016/04/10/gid_2016_04_10_bosmlb_tormlb_1/,3,446942,"April 10, 2016",Toronto,mlb,111,Boston,2,4,Boston Red Sox,Toronto Blue Jays,Rogers Centre
ari,15,2,chn,F,109,2016/04/10/gid_2016_04_10_chnmlb_arimlb_1/,5,446943,"April 10, 2016",Arizona,mlb,112,Chi Cubs,1,5,Chicago Cubs,Arizona Diamondbacks,Chase Field
cha,4,4,cle,DR,145,2016/04/10/gid_2016_04_10_clemlb_chamlb_1/,2,446944,"April 10, 2016",Chi White Sox,mlb,114,Cleveland,2,2,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field
mil,32,3,hou,F,158,2016/04/10/gid_2016_04_10_houmlb_milmlb_1/,2,446945,"April 10, 2016",Milwaukee,mlb,117,Houston,4,3,Houston Astros,Milwaukee Brewers,Miller Park
sfn,2395,5,lan,F,137,2016/04/10/gid_2016_04_10_lanmlb_sfnmlb_1/,4,446946,"April 10, 2016",San Francisco,mlb,119,LA Dodgers,3,2,Los Angeles Dodgers,San Francisco Giants,AT&T Park
was,3309,3,mia,F,120,2016/04/10/gid_2016_04_10_miamlb_wasmlb_1/,1,446947,"April 10, 2016",Washington,mlb,146,Miami,3,1,Miami Marlins,Washington Nationals,Nationals Park
kca,7,4,min,F,118,2016/04/10/gid_2016_04_10_minmlb_kcamlb_1/,0,446948,"April 10, 2016",Kansas City,mlb,142,Minnesota,6,1,Minnesota Twins,Kansas City Royals,Kauffman Stadium
sea,680,2,oak,F,136,2016/04/10/gid_2016_04_10_oakmlb_seamlb_1/,4,446950,"April 10, 2016",Seattle,mlb,133,Oakland,3,4,Oakland Athletics,Seattle Mariners,Safeco Field
nyn,3289,2,phi,F,121,2016/04/10/gid_2016_04_10_phimlb_nynmlb_1/,2,446951,"April 10, 2016",NY Mets,mlb,143,Philadelphia,4,3,Philadelphia Phillies,New York Mets,Citi Field
cin,2602,5,pit,F,113,2016/04/10/gid_2016_04_10_pitmlb_cinmlb_1/,4,446952,"April 10, 2016",Cincinnati,mlb,134,Pittsburgh,2,1,Pittsburgh Pirates,Cincinnati Reds,Great American Ball Park
col,19,3,sdn,F,115,2016/04/10/gid_2016_04_10_sdnmlb_colmlb_1/,2,446953,"April 10, 2016",Colorado,mlb,135,San Diego,4,3,San Diego Padres,Colorado Rockies,Coors Field
atl,16,0,sln,F,144,2016/04/10/gid_2016_04_10_slnmlb_atlmlb_1/,3,446954,"April 10, 2016",Atlanta,mlb,138,St. Louis,3,5,St. Louis Cardinals,Atlanta Braves,Turner Field
bal,2,5,tba,F,110,2016/04/10/gid_2016_04_10_tbamlb_balmlb_1/,2,446955,"April 10, 2016",Baltimore,mlb,139,Tampa Bay,4,0,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
ana,1,2,tex,F,108,2016/04/10/gid_2016_04_10_texmlb_anamlb_1/,3,446956,"April 10, 2016",LA Angels,mlb,140,Texas,4,4,Texas Rangers,Los Angeles Angels,Angel Stadium of Anaheim
oak,10,4,ana,F,133,2016/04/11/gid_2016_04_11_anamlb_oakmlb_1/,3,446962,"April 11, 2016",Oakland,mlb,108,LA Angels,4,4,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
was,3309,4,atl,F,120,2016/04/11/gid_2016_04_11_atlmlb_wasmlb_1/,0,446957,"April 11, 2016",Washington,mlb,144,Atlanta,6,1,Atlanta Braves,Washington Nationals,Nationals Park
bos,3,3,bal,F,111,2016/04/11/gid_2016_04_11_balmlb_bosmlb_1/,6,446958,"April 11, 2016",Boston,mlb,110,Baltimore,0,3,Baltimore Orioles,Boston Red Sox,Fenway Park
min,3312,0,cha,F,142,2016/04/11/gid_2016_04_11_chamlb_minmlb_1/,5,446959,"April 11, 2016",Minnesota,mlb,145,Chi White Sox,2,7,Chicago White Sox,Minnesota Twins,Target Field
chn,17,6,cin,F,112,2016/04/11/gid_2016_04_11_cinmlb_chnmlb_1/,5,446960,"April 11, 2016",Chi Cubs,mlb,113,Cincinnati,2,1,Cincinnati Reds,Chicago Cubs,Wrigley Field
hou,2392,3,kca,F,117,2016/04/11/gid_2016_04_11_kcamlb_houmlb_1/,4,446961,"April 11, 2016",Houston,mlb,118,Kansas City,2,4,Kansas City Royals,Houston Astros,Minute Maid Park
nyn,3289,2,mia,F,121,2016/04/11/gid_2016_04_11_miamlb_nynmlb_1/,2,446963,"April 11, 2016",NY Mets,mlb,146,Miami,3,4,Miami Marlins,New York Mets,Citi Field
sln,2889,4,mil,F,138,2016/04/11/gid_2016_04_11_milmlb_slnmlb_1/,3,446964,"April 11, 2016",St. Louis,mlb,158,Milwaukee,4,3,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium
det,2394,3,pit,F,116,2016/04/11/gid_2016_04_11_pitmlb_detmlb_1/,5,446965,"April 11, 2016",Detroit,mlb,134,Pittsburgh,2,2,Pittsburgh Pirates,Detroit Tigers,Comerica Park
phi,2681,2,sdn,F,143,2016/04/11/gid_2016_04_11_sdnmlb_phimlb_1/,3,446966,"April 11, 2016",Philadelphia,mlb,135,San Diego,4,5,San Diego Padres,Philadelphia Phillies,Citizens Bank Park
sea,680,2,tex,F,136,2016/04/11/gid_2016_04_11_texmlb_seamlb_1/,4,446967,"April 11, 2016",Seattle,mlb,140,Texas,4,5,Texas Rangers,Seattle Mariners,Safeco Field
oak,10,4,ana,F,133,2016/04/12/gid_2016_04_12_anamlb_oakmlb_1/,4,446973,"April 12, 2016",Oakland,mlb,108,LA Angels,4,5,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
lan,22,4,ari,F,119,2016/04/12/gid_2016_04_12_arimlb_lanmlb_1/,3,446968,"April 12, 2016",LA Dodgers,mlb,109,Arizona,5,4,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
was,3309,5,atl,F,120,2016/04/12/gid_2016_04_12_atlmlb_wasmlb_1/,0,446969,"April 12, 2016",Washington,mlb,144,Atlanta,7,1,Atlanta Braves,Washington Nationals,Nationals Park
bos,3,3,bal,F,111,2016/04/12/gid_2016_04_12_balmlb_bosmlb_1/,7,446970,"April 12, 2016",Boston,mlb,110,Baltimore,0,4,Baltimore Orioles,Boston Red Sox,Fenway Park
tba,12,3,cle,F,139,2016/04/12/gid_2016_04_12_clemlb_tbamlb_1/,2,446971,"April 12, 2016",Tampa Bay,mlb,114,Cleveland,3,4,Cleveland Indians,Tampa Bay Rays,Tropicana Field
hou,2392,3,kca,F,117,2016/04/12/gid_2016_04_12_kcamlb_houmlb_1/,5,446972,"April 12, 2016",Houston,mlb,118,Kansas City,2,5,Kansas City Royals,Houston Astros,Minute Maid Park
nyn,3289,2,mia,F,121,2016/04/12/gid_2016_04_12_miamlb_nynmlb_1/,3,446974,"April 12, 2016",NY Mets,mlb,146,Miami,3,5,Miami Marlins,New York Mets,Citi Field
tor,14,3,nya,F,141,2016/04/12/gid_2016_04_12_nyamlb_tormlb_1/,4,446976,"April 12, 2016",Toronto,mlb,147,NY Yankees,2,5,New York Yankees,Toronto Blue Jays,Rogers Centre
det,2394,4,pit,F,116,2016/04/12/gid_2016_04_12_pitmlb_detmlb_1/,5,446977,"April 12, 2016",Detroit,mlb,134,Pittsburgh,3,2,Pittsburgh Pirates,Detroit Tigers,Comerica Park
phi,2681,3,sdn,F,143,2016/04/12/gid_2016_04_12_sdnmlb_phimlb_1/,3,446978,"April 12, 2016",Philadelphia,mlb,135,San Diego,5,5,San Diego Padres,Philadelphia Phillies,Citizens Bank Park
col,19,3,sfn,F,115,2016/04/12/gid_2016_04_12_sfnmlb_colmlb_1/,6,446979,"April 12, 2016",Colorado,mlb,137,San Francisco,2,4,San Francisco Giants,Colorado Rockies,Coors Field
sea,680,2,tex,F,136,2016/04/12/gid_2016_04_12_texmlb_seamlb_1/,5,446980,"April 12, 2016",Seattle,mlb,140,Texas,4,6,Texas Rangers,Seattle Mariners,Safeco Field
oak,10,4,ana,F,133,2016/04/13/gid_2016_04_13_anamlb_oakmlb_1/,5,446989,"April 13, 2016",Oakland,mlb,108,LA Angels,4,6,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
lan,22,5,ari,F,119,2016/04/13/gid_2016_04_13_arimlb_lanmlb_1/,3,446981,"April 13, 2016",LA Dodgers,mlb,109,Arizona,6,4,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
was,3309,6,atl,F,120,2016/04/13/gid_2016_04_13_atlmlb_wasmlb_1/,0,446982,"April 13, 2016",Washington,mlb,144,Atlanta,8,1,Atlanta Braves,Washington Nationals,Nationals Park
bos,3,4,bal,F,111,2016/04/13/gid_2016_04_13_balmlb_bosmlb_1/,7,446983,"April 13, 2016",Boston,mlb,110,Baltimore,1,4,Baltimore Orioles,Boston Red Sox,Fenway Park
min,3312,0,cha,F,142,2016/04/13/gid_2016_04_13_chamlb_minmlb_1/,6,446984,"April 13, 2016",Minnesota,mlb,145,Chi White Sox,2,8,Chicago White Sox,Minnesota Twins,Target Field
chn,17,7,cin,F,112,2016/04/13/gid_2016_04_13_cinmlb_chnmlb_1/,5,446985,"April 13, 2016",Chi Cubs,mlb,113,Cincinnati,3,1,Cincinnati Reds,Chicago Cubs,Wrigley Field
tba,12,3,cle,F,139,2016/04/13/gid_2016_04_13_clemlb_tbamlb_1/,3,446986,"April 13, 2016",Tampa Bay,mlb,114,Cleveland,3,5,Cleveland Indians,Tampa Bay Rays,Tropicana Field
pit,31,5,det,F,134,2016/04/13/gid_2016_04_13_detmlb_pitmlb_1/,5,446987,"April 13, 2016",Pittsburgh,mlb,116,Detroit,2,4,Detroit Tigers,Pittsburgh Pirates,PNC Park
hou,2392,3,kca,F,117,2016/04/13/gid_2016_04_13_kcamlb_houmlb_1/,6,446988,"April 13, 2016",Houston,mlb,118,Kansas City,2,6,Kansas City Royals,Houston Astros,Minute Maid Park
nyn,3289,3,mia,F,121,2016/04/13/gid_2016_04_13_miamlb_nynmlb_1/,3,446990,"April 13, 2016",NY Mets,mlb,146,Miami,4,5,Miami Marlins,New York Mets,Citi Field
sln,2889,4,mil,F,138,2016/04/13/gid_2016_04_13_milmlb_slnmlb_1/,4,446975,"April 13, 2016",St. Louis,mlb,158,Milwaukee,4,4,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium
tor,14,4,nya,F,141,2016/04/13/gid_2016_04_13_nyamlb_tormlb_1/,4,446992,"April 13, 2016",Toronto,mlb,147,NY Yankees,3,5,New York Yankees,Toronto Blue Jays,Rogers Centre
phi,2681,4,sdn,F,143,2016/04/13/gid_2016_04_13_sdnmlb_phimlb_1/,3,446993,"April 13, 2016",Philadelphia,mlb,135,San Diego,6,5,San Diego Padres,Philadelphia Phillies,Citizens Bank Park
col,19,4,sfn,F,115,2016/04/13/gid_2016_04_13_sfnmlb_colmlb_1/,6,446994,"April 13, 2016",Colorado,mlb,137,San Francisco,3,4,San Francisco Giants,Colorado Rockies,Coors Field
sea,680,3,tex,F,136,2016/04/13/gid_2016_04_13_texmlb_seamlb_1/,5,446995,"April 13, 2016",Seattle,mlb,140,Texas,5,6,Texas Rangers,Seattle Mariners,Safeco Field
lan,22,6,ari,F,119,2016/04/14/gid_2016_04_14_arimlb_lanmlb_1/,3,446996,"April 14, 2016",LA Dodgers,mlb,109,Arizona,7,4,Arizona Diamondbacks,Los Angeles Dodgers,Dodger Stadium
was,3309,7,atl,F,120,2016/04/14/gid_2016_04_14_atlmlb_wasmlb_1/,0,446997,"April 14, 2016",Washington,mlb,144,Atlanta,9,1,Atlanta Braves,Washington Nationals,Nationals Park
tex,13,6,bal,F,140,2016/04/14/gid_2016_04_14_balmlb_texmlb_1/,7,446998,"April 14, 2016",Texas,mlb,110,Baltimore,2,5,Baltimore Orioles,Texas Rangers,Globe Life Park in Arlington
min,3312,0,cha,F,142,2016/04/14/gid_2016_04_14_chamlb_minmlb_1/,7,446999,"April 14, 2016",Minnesota,mlb,145,Chi White Sox,2,9,Chicago White Sox,Minnesota Twins,Target Field
chn,17,8,cin,F,112,2016/04/14/gid_2016_04_14_cinmlb_chnmlb_1/,5,447000,"April 14, 2016",Chi Cubs,mlb,113,Cincinnati,4,1,Cincinnati Reds,Chicago Cubs,Wrigley Field
tba,12,3,cle,F,139,2016/04/14/gid_2016_04_14_clemlb_tbamlb_1/,4,447001,"April 14, 2016",Tampa Bay,mlb,114,Cleveland,3,6,Cleveland Indians,Tampa Bay Rays,Tropicana Field
pit,31,5,det,F,134,2016/04/14/gid_2016_04_14_detmlb_pitmlb_1/,6,447002,"April 14, 2016",Pittsburgh,mlb,116,Detroit,2,5,Detroit Tigers,Pittsburgh Pirates,PNC Park
hou,2392,3,kca,F,117,2016/04/14/gid_2016_04_14_kcamlb_houmlb_1/,7,447003,"April 14, 2016",Houston,mlb,118,Kansas City,2,7,Kansas City Royals,Houston Astros,Minute Maid Park
sln,2889,5,mil,F,138,2016/04/14/gid_2016_04_14_milmlb_slnmlb_1/,4,446991,"April 14, 2016",St. Louis,mlb,158,Milwaukee,5,4,Milwaukee Brewers,St. Louis Cardinals,Busch Stadium
tor,14,5,nya,F,141,2016/04/14/gid_2016_04_14_nyamlb_tormlb_1/,4,447004,"April 14, 2016",Toronto,mlb,147,NY Yankees,4,5,New York Yankees,Toronto Blue Jays,Rogers Centre
phi,2681,5,sdn,F,143,2016/04/14/gid_2016_04_14_sdnmlb_phimlb_1/,3,447005,"April 14, 2016",Philadelphia,mlb,135,San Diego,7,5,San Diego Padres,Philadelphia Phillies,Citizens Bank Park
col,19,5,sfn,F,115,2016/04/14/gid_2016_04_14_sfnmlb_colmlb_1/,6,447006,"April 14, 2016",Colorado,mlb,137,San Francisco,4,4,San Francisco Giants,Colorado Rockies,Coors Field
min,3312,1,ana,F,142,2016/04/15/gid_2016_04_15_anamlb_minmlb_1/,5,447015,"April 15, 2016",Minnesota,mlb,108,LA Angels,5,9,Los Angeles Angels,Minnesota Twins,Target Field
sdn,2680,3,ari,F,135,2016/04/15/gid_2016_04_15_arimlb_sdnmlb_1/,4,447007,"April 15, 2016",San Diego,mlb,109,Arizona,7,8,Arizona Diamondbacks,San Diego Padres,Petco Park
mia,4169,3,atl,F,146,2016/04/15/gid_2016_04_15_atlmlb_miamlb_1/,1,447008,"April 15, 2016",Miami,mlb,144,Atlanta,9,5,Atlanta Braves,Miami Marlins,Marlins Park
tex,13,6,bal,F,140,2016/04/15/gid_2016_04_15_balmlb_texmlb_1/,8,447009,"April 15, 2016",Texas,mlb,110,Baltimore,2,6,Baltimore Orioles,Texas Rangers,Globe Life Park in Arlington
tba,12,3,cha,F,139,2016/04/15/gid_2016_04_15_chamlb_tbamlb_1/,8,447010,"April 15, 2016",Tampa Bay,mlb,145,Chi White Sox,2,7,Chicago White Sox,Tampa Bay Rays,Tropicana Field
sln,2889,6,cin,F,138,2016/04/15/gid_2016_04_15_cinmlb_slnmlb_1/,5,447011,"April 15, 2016",St. Louis,mlb,113,Cincinnati,5,4,Cincinnati Reds,St. Louis Cardinals,Busch Stadium
chn,17,8,col,F,112,2016/04/15/gid_2016_04_15_colmlb_chnmlb_1/,6,447012,"April 15, 2016",Chi Cubs,mlb,115,Colorado,4,2,Colorado Rockies,Chicago Cubs,Wrigley Field
hou,2392,4,det,F,117,2016/04/15/gid_2016_04_15_detmlb_houmlb_1/,6,447013,"April 15, 2016",Houston,mlb,116,Detroit,3,7,Detroit Tigers,Houston Astros,Minute Maid Park
oak,10,4,kca,F,133,2016/04/15/gid_2016_04_15_kcamlb_oakmlb_1/,8,447014,"April 15, 2016",Oakland,mlb,118,Kansas City,2,7,Kansas City Royals,Oakland Athletics,Oakland Coliseum
pit,31,5,mil,F,134,2016/04/15/gid_2016_04_15_milmlb_pitmlb_1/,5,447016,"April 15, 2016",Pittsburgh,mlb,158,Milwaukee,5,6,Milwaukee Brewers,Pittsburgh Pirates,PNC Park
cle,5,4,nyn,F,114,2016/04/15/gid_2016_04_15_nynmlb_clemlb_1/,4,447017,"April 15, 2016",Cleveland,mlb,121,NY Mets,5,4,New York Mets,Cleveland Indians,Progressive Field
nya,3313,4,sea,F,147,2016/04/15/gid_2016_04_15_seamlb_nyamlb_1/,4,447019,"April 15, 2016",NY Yankees,mlb,136,Seattle,6,5,Seattle Mariners,New York Yankees,Yankee Stadium
lan,22,7,sfn,F,119,2016/04/15/gid_2016_04_15_sfnmlb_lanmlb_1/,6,447018,"April 15, 2016",LA Dodgers,mlb,137,San Francisco,5,4,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium
bos,3,5,tor,F,111,2016/04/15/gid_2016_04_15_tormlb_bosmlb_1/,5,447020,"April 15, 2016",Boston,mlb,141,Toronto,6,4,Toronto Blue Jays,Boston Red Sox,Fenway Park
phi,2681,5,was,F,143,2016/04/15/gid_2016_04_15_wasmlb_phimlb_1/,8,447021,"April 15, 2016",Philadelphia,mlb,120,Washington,1,6,Washington Nationals,Philadelphia Phillies,Citizens Bank Park
min,3312,2,ana,F,142,2016/04/16/gid_2016_04_16_anamlb_minmlb_1/,5,447030,"April 16, 2016",Minnesota,mlb,108,LA Angels,6,9,Los Angeles Angels,Minnesota Twins,Target Field
sdn,2680,4,ari,F,135,2016/04/16/gid_2016_04_16_arimlb_sdnmlb_1/,4,447022,"April 16, 2016",San Diego,mlb,109,Arizona,8,8,Arizona Diamondbacks,San Diego Padres,Petco Park
mia,4169,3,atl,F,146,2016/04/16/gid_2016_04_16_atlmlb_miamlb_1/,2,447023,"April 16, 2016",Miami,mlb,144,Atlanta,9,6,Atlanta Braves,Miami Marlins,Marlins Park
tex,13,7,bal,F,140,2016/04/16/gid_2016_04_16_balmlb_texmlb_1/,8,447024,"April 16, 2016",Texas,mlb,110,Baltimore,3,6,Baltimore Orioles,Texas Rangers,Globe Life Park in Arlington
tba,12,4,cha,F,139,2016/04/16/gid_2016_04_16_chamlb_tbamlb_1/,8,447025,"April 16, 2016",Tampa Bay,mlb,145,Chi White Sox,3,7,Chicago White Sox,Tampa Bay Rays,Tropicana Field
sln,2889,6,cin,F,138,2016/04/16/gid_2016_04_16_cinmlb_slnmlb_1/,6,447026,"April 16, 2016",St. Louis,mlb,113,Cincinnati,5,5,Cincinnati Reds,St. Louis Cardinals,Busch Stadium
